n_hex,n_hex_mapped,pop_total,pop_mapped,pop_unmapped_share,PT_city,F15,Gini_PT,city,slug,health_n,school_n,health_source,school_source,pop_source,boundary,mode,mode_eucl,hex_side_m,n_dual,PT_city_eucl,F15_eucl,Gini_eucl,map_pt
5733,5733,5780864.803093672,5780864.803093672,0.0,13.452573618428318,0.6723474743113972,0.29104979081307186,Kano,kano,465,1045,GRID3 health v3.0,GRID3 schools / HDX,GRID3 / WorldPop NGA population v3.0 100 m (UN WPP July 2025),geoBoundaries ADM2 metro LGAs (GHS UC stand-in),foot · OSM walk graph · 5 km/h,foot Euclidean 5 km/h (sensitivity),200,5,10.11154990397345,0.8222614441075117,0.30082077244658245,/Users/atimakaduh/Documents/Portfolio/Paper replicas/15-min-cities-nigeria/maps/kano_PT_k.png
